CASE_NUMBER,BARRACK,ACC_DATE,ACC_TIME,ACC_TIME_CODE,DAY_OF_WEEK,ROAD,INTERSECT_ROAD,DIST_FROM_INTERSECT,DIST_DIRECTION,CITY_NAME,COUNTY_CODE,COUNTY_NAME,VEHICLE_COUNT,PROP_DEST,INJURY,COLLISION_WITH_1,COLLISION_WITH_2
1267009102,Essex,07/29/2012 12:00:00 AM,2:07,1,SUNDAY   ,IS 00083 HARRISBURG EXPWY,UU 00000 EXIT #33,0.5,U,Not Applicable,3,Baltimore,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1266008993,College Park,07/29/2012 12:00:00 AM,18:07,5,SUNDAY   ,MD 00430 GREENBELT RD,MU 01070 RHODE ISLAND AVE,0,U,Not Applicable,16,Prince Georges,3,NO,YES,VEH,VEH
1266008986,College Park,07/29/2012 12:00:00 AM,12:07,4,SUNDAY   ,IS 00095 NO NAME,RP 00212 RMP FR 95 TO MD 212,0,U,Not Applicable,16,Prince Georges,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1266008975,College Park,07/29/2012 12:00:00 AM,6:07,2,SUNDAY   ,IS 00095 NO NAME,RP 00095 RMP MD 212 TO IS 95,0.1,S,Not Applicable,16,Prince Georges,2,NO,NO,VEH,OTHER-COLLISION
1265006587,Glen Burnie,07/29/2012 12:00:00 AM,2:07,1,SUNDAY   ,RP 00097 RP IS 97 TO MD 100,MD 00100 NO NAME,0,U,Somerset,2,Anne Arundel,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1264011671,Hagerstown,07/29/2012 12:00:00 AM,17:07,5,SUNDAY   ,IS 00070 EISENHOWER MEMORIAL ,UU 00000 EXIT #18,2500,E,Not Applicable,21,Washington,4,YES,NO,VEH,OTHER-COLLISION
1263006171,Rockville,07/29/2012 12:00:00 AM,15:07,4,SUNDAY   ,IS 00495 CAPITAL BELTWAY,MD 00355 ROCKVILLE PIKE,0.3,E,Not Applicable,15,Montgomery,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263006162,Rockville,07/29/2012 12:00:00 AM,7:07,2,SUNDAY   ,IS 00270 EISENHOWER MEMORIAL ,CO 04556 FATHER HURLEY BLVD,500,S,Not Applicable,15,Montgomery,1,NO,YES,ANIMAL,OTHER-COLLISION
1262008878,JFK,07/29/2012 12:00:00 AM,14:07,4,SUNDAY   ,IS 00095 J F K MEMORIAL HWY,UU 00000 MILE MARKER 65.0,0.25,S,Not Applicable,3,Baltimore,2,YES,NO,VEH,OTHER-COLLISION
1262008877,JFK,07/29/2012 12:00:00 AM,13:07,4,SUNDAY   ,IS 00095 Tydings Bridge,IS 00095 MM 92,1,N,Not Applicable,7,Cecil,2,YES,NO,VEH,OTHER-COLLISION
1262008875,JFK,07/29/2012 12:00:00 AM,12:07,4,SUNDAY   ,IS 00095 J F K MEMORIAL HWY,UU 00000 MILE MARKER 92.0,0.5,S,Not Applicable,7,Cecil,4,YES,NO,VEH,OTHER-COLLISION
1262008873,JFK,07/29/2012 12:00:00 AM,8:07,3,SUNDAY   ,IS 00095 J F K MEMORIAL HWY,UU 00000 MILE MARKER 71.0,0.2,N,Not Applicable,3,Baltimore,3,YES,NO,VEH,NON-COLLISION
1261006069,Forestville,07/29/2012 12:00:00 AM,14:07,4,SUNDAY   ,IS 00095 CAPITAL BELTWAY,MD 00210 INDIAN HEAD HWY,50,S,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1261006064,Forestville,07/29/2012 12:00:00 AM,2:07,1,SUNDAY   ,US 00301 CRAIN HWY,CO 03199 VILLAGE DR,25,N,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261006063,Forestville,07/29/2012 12:00:00 AM,1:07,1,SUNDAY   ,MD 00005 BRANCH AVE,MD 00005 COVENTRY WAY,1000,S,Not Applicable,16,Prince Georges,3,NO,NO,VEH,VEH
1261006056,Forestville,07/29/2012 12:00:00 AM,23:07,6,SUNDAY   ,MD 00005 BRANCH AVE,CO 02951 EARNSHAW DR,100,N,Not Applicable,16,Prince Georges,2,YES,NO,VEH,FIXED OBJ
1258008561,Easton,07/29/2012 12:00:00 AM,13:07,4,SUNDAY   ,US 00050 OCEAN GATEWAY,MD 00404 QUEEN ANNES HWY,2,E,Not Applicable,20,Talbot,2,YES,NO,VEH,OTHER-COLLISION
1258008549,,07/29/2012 12:00:00 AM,0:07,1,SUNDAY   ,CO 00077 EVELAND RD,MD 00480 RIDGELY RD,1000,N,Not Applicable,5,Caroline,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1257003877,Waldorf,07/29/2012 12:00:00 AM,19:07,5,SUNDAY   ,US 00301 CRAIN HWY,CO 00047 BILLINGSLEY RD,500,N,Not Applicable,8,Charles,2,NO,YES,VEH,OTHER-COLLISION
1257003874,Waldorf,07/29/2012 12:00:00 AM,9:07,3,SUNDAY   ,US 00301 CRAIN HWY,MD 00257 ROCK POINT RD,0,U,Not Applicable,8,Charles,2,YES,NO,VEH,FIXED OBJ
1256012082,Westminster,07/29/2012 12:00:00 AM,18:07,5,SUNDAY   ,MD 00194 Francis Scott Key HW,CO 00021 Reifsnider RD,0,U,Not Applicable,6,Carroll,3,YES,NO,VEH,VEH
1254004946,Salisbury,07/29/2012 12:00:00 AM,18:07,5,SUNDAY   ,US 00050 OCEAN GATEWAY,CO 00356 HOBBS RD,1000,E,Not Applicable,22,Wicomico,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1254004933,Salisbury,07/29/2012 12:00:00 AM,3:07,1,SUNDAY   ,MD 00349 NANTICOKE RD,CO 00067 CATCHPENNY RD,100,S,Not Applicable,22,Wicomico,1,YES,NO,NON-COLLISION,OTHER-COLLISION
1253007639,Bel Air,07/29/2012 12:00:00 AM,20:07,6,SUNDAY   ,MD 00024 ROCK SPRING AVE,CO 00224 RED PUMP RD,0,U,Not Applicable,12,Harford,,YES,NO,VEH,OTHER-COLLISION
1253007622,Bel Air,07/29/2012 12:00:00 AM,7:07,2,SUNDAY   ,CO 00355 LEVEL VILLAGE RD,MD 00161 DARLINGTON RD,0.5,E,Not Applicable,12,Harford,1,YES,NO,NON-COLLISION,FIXED OBJ
1251027434,Frederick,07/29/2012 12:00:00 AM,21:07,6,SUNDAY   ,US 00015 CATOCTIN MOUNTAIN,MD 00140 TANEYTOWN PIKE,50,S,Not Applicable,10,Frederick,2,NO,YES,FIXED OBJ,VEH
1251027416,Frederick,07/29/2012 12:00:00 AM,19:07,5,SUNDAY   ,MD 00075 GREEN VALLEY RD,IS 00070 BALTO NATIONAL PIKE,100,S,Not Applicable,10,Frederick,3,NO,YES,VEH,VEH
1251027387,Frederick,07/29/2012 12:00:00 AM,10:07,3,SUNDAY   ,US 00015 CATOCTIN MT HWY,MD 00026 LIBERTY RD,0.3,N,Not Applicable,10,Frederick,,YES,NO,VEH,OTHER-COLLISION
1251027354,Frederick,07/29/2012 12:00:00 AM,6:07,2,SUNDAY   ,MD 00140 TANEYTOWN PIKE,CO 00056 FOUR POINT BRIDGE RD,0.5,W,Not Applicable,10,Frederick,,NO,YES,NON-COLLISION,OTHER-COLLISION
1296005013,Berlin,07/30/2012 12:00:00 AM,14:07,4,MONDAY   ,US 00050 OCEAN GATEWAY,UU 00000 HERRING CREEK BRIDGE,0,U,Not Applicable,23,Worcester,2,YES,NO,VEH,OTHER-COLLISION
1296005004,Berlin,07/30/2012 12:00:00 AM,10:07,3,MONDAY   ,US 00050 OCEAN GATEWAY,CO 00174 JERRY MACK RD,50,E,Not Applicable,23,Worcester,2,NO,NO,VEH,OTHER-COLLISION
1283010423,Prince Frederick,07/30/2012 12:00:00 AM,19:07,5,MONDAY   ,MD 00231 HALLOWING POINT RD,OP 00750 CALVERT FAIR RD,0.4,W,Not Applicable,4,Calvert,2,NO,YES,VEH,OTHER-COLLISION
1282007731,Leonardtown,07/30/2012 12:00:00 AM,9:07,3,MONDAY   ,CO 01221 LEONARD HALL DR,CO 01222 BALDRIDGE ST,50,S,Leonardtown,18,St. Marys,2,YES,NO,OTHER-COLLISION,OTHER-COLLISION
1280006839,Centreville,07/30/2012 12:00:00 AM,15:07,4,MONDAY   ,US 00301 BLUE STAR MEMORIAL H,CO 00148 GREENSPRING RD,0,U,Not Applicable,17,Queen Annes,2,NO,YES,VEH,FIXED OBJ
1267009198,Essex,07/30/2012 12:00:00 AM,17:07,5,MONDAY   ,IS 00695 BALTO BELTWAY,MD 00122 SECURITY BLVD,0.25,S,Not Applicable,3,Baltimore,3,NO,YES,VEH,VEH
1267009160,Essex,07/30/2012 12:00:00 AM,21:07,6,MONDAY   ,IS 00695 BALTO BELTWAY,MD 00122 SECURITY BLVD,50,E,Not Applicable,3,Baltimore,,NO,YES,VEH,VEH
1267009155,Essex,07/30/2012 12:00:00 AM,17:07,5,MONDAY   ,IS 00695 BALTO BELTWAY,CO 01900 WINDSOR MILL RD,0.25,N,Not Applicable,3,Baltimore,2,YES,NO,VEH,OTHER-COLLISION
1266009027,College Park,07/30/2012 12:00:00 AM,17:07,5,MONDAY   ,US 00001 BALTIMORE AVE,CO 01362 HOWARD AVE,10,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1266009025,College Park,07/30/2012 12:00:00 AM,17:07,5,MONDAY   ,US 00050 JOHN HANSON HWY,MD 00410 VETERANS PKWY,200,E,Not Applicable,16,Prince Georges,,YES,NO,VEH,OTHER-COLLISION
1266009012,College Park,07/30/2012 12:00:00 AM,8:07,3,MONDAY   ,IS 00495 CAPITAL BELTWAY,IS 00595 JOHN HANSON HWY,0,U,Not Applicable,16,Prince Georges,1,YES,NO,OTHER-COLLISION,OTHER-COLLISION
1265006638,Glen Burnie,07/30/2012 12:00:00 AM,19:07,5,MONDAY   ,IS 00097 NO NAME,IS 00695 BALTO BELTWAY,1000,S,Not Applicable,2,Anne Arundel,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1265006635,Glen Burnie,07/30/2012 12:00:00 AM,17:07,5,MONDAY   ,IS 00097 NO NAME,MD 00176 DORSEY RD,0.25,S,Not Applicable,1,Allegany,2,YES,NO,VEH,OTHER-COLLISION
1265006624,Glen Burnie,07/30/2012 12:00:00 AM,7:07,2,MONDAY   ,IS 00695 BALTO BELTWAY,MD 00170 CAMP MEADE RD,0,U,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1265006621,Glen Burnie,07/30/2012 12:00:00 AM,7:07,2,MONDAY   ,IS 00097 NO NAME,CO 00178 CROWNSVILLE RD,100,N,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,VEH
1264011730,Hagerstown,07/30/2012 12:00:00 AM,18:07,5,MONDAY   ,CO 00322 WOLFSVILLE RD,CO 00306 FEDERAL LOOKOUT RD,1500,N,Not Applicable,21,Washington,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1263006232,Rockville,07/30/2012 12:00:00 AM,19:07,5,MONDAY   ,IS 00495 CAPITAL BELTWAY,MD 00355 ROCKVILLE PIKE,0.25,E,Not Applicable,15,Montgomery,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263006221,Rockville,07/30/2012 12:00:00 AM,16:07,5,MONDAY   ,IS 00495 CAPITAL BELTWAY,MD 00190 RIVER RD,1000,W,Not Applicable,15,Montgomery,2,NO,YES,VEH,OTHER-COLLISION
1263006209,Rockville,07/30/2012 12:00:00 AM,13:07,4,MONDAY   ,IS 00495 CAPITAL BELTWAY,MD 00190 RIVER RD,0.25,S,Not Applicable,15,Montgomery,3,YES,NO,VEH,VEH
1263006200,Rockville,07/30/2012 12:00:00 AM,10:07,3,MONDAY   ,IS 00495 CAPITAL BELTWAY,US 00029 COLESVILLE RD,0.25,W,Not Applicable,15,Montgomery,2,YES,NO,VEH,OTHER-COLLISION
1261006127,Forestville,07/30/2012 12:00:00 AM,18:07,5,MONDAY   ,IS 00095 CAPITAL BELTWAY,MD 00214 CENTRAL AVE,300,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261006106,Forestville,07/30/2012 12:00:00 AM,9:07,3,MONDAY   ,MD 00005 BRANCH AVE,MD 00337 ALLENTOWN RD,0,N,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1261006102,Forestville,07/30/2012 12:00:00 AM,19:07,5,MONDAY   ,MD 00202 LARGO RD,CO 00097 WHITE HOUSE RD,500,S,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1261006093,Forestville,07/30/2012 12:00:00 AM,3:07,1,MONDAY   ,US 00301 CRAIN HWY,CO 00166 MISSOURI AVE,0,U,Not Applicable,16,Prince Georges,2,NO,NO,VEH,OTHER-COLLISION
1261006087,Forestville,07/30/2012 12:00:00 AM,8:07,3,MONDAY   ,MD 00202 LARGO RD,CO 04638 CAMPUS WAY,0.1,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,OTHER-COLLISION
1261006084,Forestville,07/30/2012 12:00:00 AM,7:07,2,MONDAY   ,US 00301 CRAIN HWY,CO 03923 HEATHERMORE BLVD,200,S,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1261006084,,07/30/2012 12:00:00 AM,7:07,2,MONDAY   ,  ,  ,0,,,,,,NO,YES,VEH,OTHER-COLLISION
1258008622,Easton,07/30/2012 12:00:00 AM,15:07,4,MONDAY   ,US 00050 OCEAN GATEWAY,MD 00565 EASTON TRAPPE RD,0,U,Not Applicable,20,Talbot,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1258008604,,07/30/2012 12:00:00 AM,9:07,3,MONDAY   ,MD 00392 HARRISON FERRY RD,CO 00291 NORTH TARA RD,0.5,W,Not Applicable,9,Dorchester,1,NO,YES,NON-COLLISION,OTHER-COLLISION
1257003900,Waldorf,07/30/2012 12:00:00 AM,17:07,5,MONDAY   ,MD 00006 PORT TOBACCO RD,CO 00177 BURCH RD,250,E,Not Applicable,8,Charles,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1257003888,Waldorf,07/30/2012 12:00:00 AM,9:07,3,MONDAY   ,CO 01120 POPLAR HILL RD,MD 00005 MATTAWOMANBEANTOWNRD,0,U,Not Applicable,8,Charles,2,YES,NO,VEH,OTHER-COLLISION
1256012133,Westminster,07/30/2012 12:00:00 AM,16:07,5,MONDAY   ,MD 00026 LIBERTY RD,CO 00664 WHITE ROCK RD,200,W,Not Applicable,6,Carroll,2,YES,NO,VEH,OTHER-COLLISION
1256012127,Westminster,07/30/2012 12:00:00 AM,15:07,4,MONDAY   ,MD 00140 BALTIMORE BLVD,CO 00466 BETHEL RD,600,S,Not Applicable,6,Carroll,2,NO,NO,OTHER-COLLISION,OTHER-COLLISION
1256012124,Westminster,07/30/2012 12:00:00 AM,15:07,4,MONDAY   ,MD 00027 Ridge Rd,CO 00580 Harrisville Rd,0,U,Not Applicable,6,Carroll,2,YES,NO,VEH,FIXED OBJ
1256012108,Westminster,07/30/2012 12:00:00 AM,7:07,2,MONDAY   ,MD 00482 Hampstead Mexico Rd,CO 00450 Leisters Church Rd,100,E,Not Applicable,6,Carroll,1,NO,YES,PED,OTHER-COLLISION
1255009496,North East,07/30/2012 12:00:00 AM,10:07,3,MONDAY   ,US 00040 PULASKI HWY,CO 00167 MECHANICS VALLEY RD,25,E,Not Applicable,7,Cecil,2,YES,NO,VEH,OTHER-COLLISION
1255009486,North East,07/30/2012 12:00:00 AM,1:07,1,MONDAY   ,MD 00277 ELK MILLS RD,CO 00787 MANOR SCHOOL RD,500,W,Not Applicable,7,Cecil,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1254004971,Salisbury,07/30/2012 12:00:00 AM,15:07,4,MONDAY   ,MD 00346 OLD OCEAN CITY RD,CO 00293 MERRITT MILL RD,0,E,Not Applicable,22,Wicomico,2,NO,YES,VEH,OTHER-COLLISION
1253007657,Bel Air,07/30/2012 12:00:00 AM,14:07,4,MONDAY   ,MD 00136 PRIESTFORD RD,CO 00193 HARMONY CHURCH RD,0.3,N,Not Applicable,12,Harford,2,NO,YES,VEH,OTHER-COLLISION
1253007642,Bel Air,07/30/2012 12:00:00 AM,5:07,2,MONDAY   ,MD 00165 BALDWIN MILL RD,CO 00045 CHARLES ST,0.5,N,Not Applicable,12,Harford,1,YES,NO,FIXED OBJ,NON-COLLISION
1251027576,Frederick,07/30/2012 12:00:00 AM,22:07,6,MONDAY   ,US 00015 FREDERICK FREEWAY,US 00040 FREDERICK FREEWAY,200,N,Not Applicable,10,Frederick,1,NO,YES,FIXED OBJ,FIXED OBJ
1251027550,Frederick,07/30/2012 12:00:00 AM,18:07,5,MONDAY   ,MU 01020 RMP FR Motter TO  15,RP 01015 Motter Ave,200,N,Frederick,10,Frederick,2,YES,NO,VEH,OTHER-COLLISION
1251027525,Frederick,07/30/2012 12:00:00 AM,15:07,4,MONDAY   ,IS 00070 BALTO NATIONAL PIKE,CO 00852 QUINN RD,0,U,Not Applicable,10,Frederick,2,YES,NO,VEH,OTHER-COLLISION
1251027517,Frederick,07/30/2012 12:00:00 AM,9:07,3,MONDAY   ,IS 00270 EISENHOWER MEM HWY,RP 00270 RAMP I-270 TO MD 80,0,U,Not Applicable,10,Frederick,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1280006877,,07/31/2012 12:00:00 AM,20:07,6,TUESDAY  ,MD 00290 CRUMPTON RD,UU 00000 SPEED LIMIT 50 MPH,100,S,Not Applicable,14,Kent,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1280006875,,07/31/2012 12:00:00 AM,17:07,5,TUESDAY  ,MD 00299 GALENA SASSAFRAS RD,MD 00290 GALENA SASSAFRAS RD,20,N,Not Applicable,14,Kent,2,YES,NO,FIXED OBJ,NON-COLLISION
1267009199,Essex,07/31/2012 12:00:00 AM,18:07,5,TUESDAY  ,IS 00695 BALTO BELTWAY,MD 00140 REISTERSTOWN RD,0.25,E,Not Applicable,3,Baltimore,4,YES,NO,VEH,VEH
1267009177,,07/31/2012 12:00:00 AM,8:07,3,TUESDAY  ,IS 00095 NO NAME,IS 00195 METROPOLITAN BLVD,100,N,Not Applicable,3,Baltimore,2,YES,NO,VEH,OTHER-COLLISION
1267009173,Essex,07/31/2012 12:00:00 AM,7:07,2,TUESDAY  ,IS 00695 BALTO BELTWAY,MD 00025 JONES FALLS EXPWY,1000,W,Not Applicable,3,Baltimore,4,YES,NO,VEH,VEH
1267009168,,07/31/2012 12:00:00 AM,6:07,2,TUESDAY  ,IS 00695 BALTO BELTWAY,UU 00000 EXIT #30,0,,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1266009062,College Park,07/31/2012 12:00:00 AM,17:07,5,TUESDAY  ,IS 00050 JOHN HANSON HWY,MD 00704 MLK JR HWY,0,U,Not Applicable,16,Prince Georges,,YES,NO,VEH,OTHER-COLLISION
1266009061,College Park,07/31/2012 12:00:00 AM,17:07,5,TUESDAY  ,IS 00095 CAPITAL BELTWAY,IS 00495 CAPITAL BELTWAY,0,,Not Applicable,16,Prince Georges,1,YES,YES,OTHER-COLLISION,FIXED OBJ
1266009056,College Park,07/31/2012 12:00:00 AM,15:07,4,TUESDAY  ,IS 00095 NO NAME,MD 00198 SANDY SPRING RD,300,N,Not Applicable,16,Prince Georges,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1266009036,College Park,07/31/2012 12:00:00 AM,0:07,1,TUESDAY  ,RP 00050 RP FR 50 to MD 704,IS 00095 JOHN HANSON HY,0,U,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1265006672,Glen Burnie,07/31/2012 12:00:00 AM,22:07,6,TUESDAY  ,IS 00097 NO NAME,UU 00000 EXIT #5,100,S,Not Applicable,2,Anne Arundel,2,NO,NO,VEH,OTHER-COLLISION
1265006671,Glen Burnie,07/31/2012 12:00:00 AM,21:07,6,TUESDAY  ,MD 00295 BALT WASH PKWY,CO 00006 W NURSERY RD,1500,S,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1265006669,Glen Burnie,07/31/2012 12:00:00 AM,20:07,6,TUESDAY  ,IS 00595 JOHN HANSON HWY,UU 00000  SOUTH RIVER,0.2,E,Not Applicable,2,Anne Arundel,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1265006668,,07/31/2012 12:00:00 AM,19:07,5,TUESDAY  ,  ,  ,0,,,,,,YES,NO,VEH,OTHER-COLLISION
1265006654,Glen Burnie,07/31/2012 12:00:00 AM,12:07,4,TUESDAY  ,CO 05455 National Bus. Pkwy,CO 06123 Technology Drive,200,S,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1264011795,Hagerstown,07/31/2012 12:00:00 AM,21:07,6,TUESDAY  ,IS 00070 EISENHOWER MEM HWY,MD 00063 GREENCASTLE PIKE,0.5,E,Not Applicable,21,Washington,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1264011792,Hagerstown,07/31/2012 12:00:00 AM,21:07,6,TUESDAY  ,IS 00070 EISENHOWER MEM HWY,UU 00000 EXIT #5,0.5,E,Not Applicable,21,Washington,1,YES,NO,ANIMAL,OTHER-COLLISION
1264011780,Hagerstown,07/31/2012 12:00:00 AM,18:07,5,TUESDAY  ,RP 00081 RAMP FR81 TO HALFWAY,CO 00666 HALFWAY BLVD,0,U,Not Applicable,21,Washington,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1264011771,Hagerstown,07/31/2012 12:00:00 AM,15:07,4,TUESDAY  ,IS 00081 MD VETS MEMORIAL HWY,IS 00070 EISENHOWER MEML HWY,100,N,Not Applicable,21,Washington,2,NO,YES,VEH,NON-COLLISION
1264011770,Hagerstown,07/31/2012 12:00:00 AM,15:07,4,TUESDAY  ,IS 00081 MARYLAND VETERANS ,UU 00000 EXIT #1,1500,S,Not Applicable,21,Washington,2,NO,NO,VEH,NON-COLLISION
1264011769,Hagerstown,07/31/2012 12:00:00 AM,14:07,4,TUESDAY  ,MD 00065 SHARPSBURG PIKE,MD 00063 SPIELMAN RD,500,S,Not Applicable,21,Washington,1,NO,YES,FIXED OBJ,FIXED OBJ
1263006274,Rockville,07/31/2012 12:00:00 AM,15:07,4,TUESDAY  ,IS 00270 EISENHOWER MEM. HWY,CO 00200 COMUS RD,0.5,N,Not Applicable,15,Montgomery,2,YES,NO,VEH,OTHER-COLLISION
1262008962,JFK,07/31/2012 12:00:00 AM,22:07,6,TUESDAY  ,IS 00095 J F K MEMORIAL HWY,UU 00000 N/B I-95 @ 67.8 mm,0,U,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1262008933,,07/31/2012 12:00:00 AM,6:07,2,TUESDAY  ,IS 00095 J F K MEMORIAL HWY,UU 00000 MILE MARKER 63.5,0,U,Not Applicable,3,Baltimore,1,YES,YES,FIXED OBJ,OTHER-COLLISION
1261006125,Forestville,07/31/2012 12:00:00 AM,15:07,4,TUESDAY  ,MD 00004 PENNSYLVANIA AVE,MD 00337 SUITLAND PKWY,0.12,N,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1261006120,Forestville,07/31/2012 12:00:00 AM,12:07,4,TUESDAY  ,MD 00004 PENNSYLVANIA AVE,MD 00980 RITCHIE MARLBORO RD,0.1,N,Not Applicable,16,Prince Georges,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1261006112,Forestville,07/31/2012 12:00:00 AM,7:07,2,TUESDAY  ,MD 00004 PENNSYLVANIA AVE,MD 00223 WOODYARD RD,0,U,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261006111,Forestville,07/31/2012 12:00:00 AM,6:07,2,TUESDAY  ,IS 00095 CAPITAL BELTWAY,MD 00414 ST BARNABAS RD,0.1,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261006109,Forestville,07/31/2012 12:00:00 AM,1:07,1,TUESDAY  ,IS 00095 CAPITAL BELTWAY,MD 00704 MLK JR HWY,0,U,Not Applicable,16,Prince Georges,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1257003923,Waldorf,07/31/2012 12:00:00 AM,16:07,5,TUESDAY  ,MD 00005 LEONARDTOWN RD,MD 00925 OLD WASHINGTON RD,40,S,Not Applicable,8,Charles,2,YES,NO,VEH,OTHER-COLLISION
1257003922,Waldorf,07/31/2012 12:00:00 AM,16:07,5,TUESDAY  ,CO 01200 WESTERN PKWY,UU 00000 WALDORF MARKET PL,5,S,Not Applicable,8,Charles,2,NO,YES,VEH,OTHER-COLLISION
1257003910,Waldorf,07/31/2012 12:00:00 AM,8:07,3,TUESDAY  ,MD 00005 MATTAWMAN-BEANTWN RD,CO 00061 SHLAGEL RD,0.5,S,Not Applicable,8,Charles,1,NO,YES,FIXED OBJ,FIXED OBJ
1256012189,Westminster,07/31/2012 12:00:00 AM,18:07,5,TUESDAY  ,MD 00026 LIBERTY RD,CO 01333 OLD LIBERTY RD,500,W,Not Applicable,6,Carroll,,NO,YES,PED,OTHER-COLLISION
1256012179,Westminster,07/31/2012 12:00:00 AM,16:07,5,TUESDAY  ,MD 00140 Taneytown Pike,CO 00065 Mayberry Rd,2,S,Not Applicable,6,Carroll,1,NO,YES,OTHER-COLLISION,OTHER-COLLISION
1255009553,North East,07/31/2012 12:00:00 AM,19:07,5,TUESDAY  ,MD 00272 CHROME RD,CO 00134 LOMBARD RD,400,N,Not Applicable,7,Cecil,1,YES,NO,NON-COLLISION,OTHER-COLLISION
1255009549,North East,07/31/2012 12:00:00 AM,15:07,4,TUESDAY  ,US 00001 RISING SUN BYPASS,CO 00020 RED PUMP RD,0.2,N,Not Applicable,7,Cecil,2,YES,NO,VEH,FIXED OBJ
1255009542,North East,07/31/2012 12:00:00 AM,12:07,4,TUESDAY  ,MD 00213 Augustine Herman Hwy,CO 00211 White Hall Rd,0,U,Not Applicable,7,Cecil,2,YES,NO,VEH,OTHER-COLLISION
1254004992,Salisbury,07/31/2012 12:00:00 AM,11:07,3,TUESDAY  ,US 00013 N SALISBURY BLVD,CO 00429 MAPLE WAY,0,U,Not Applicable,22,Wicomico,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1254004987,Salisbury,07/31/2012 12:00:00 AM,7:07,2,TUESDAY  ,US 00013 SALISBURY BYPASS,RP 01013 Exit Rmp St. Lukes,100,N,Not Applicable,22,Wicomico,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1253007697,Bel Air,07/31/2012 12:00:00 AM,16:07,5,TUESDAY  ,MD 00022 CHURCHVILLE RD,MD 00543 FOUNTAIN GREEN RD,250,E,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1253007683,Bel Air,07/31/2012 12:00:00 AM,7:07,2,TUESDAY  ,US 00001 Belair Road,MD 00152 Fallston Road,0.1,N,Not Applicable,12,Harford,4,NO,YES,VEH,VEH
1253007679,Bel Air,07/31/2012 12:00:00 AM,1:07,1,TUESDAY  ,US 00001 CONOWINGO RD,CO 02259 LORING AVE,250,S,Not Applicable,12,Harford,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1252006998,Cumberland,07/31/2012 12:00:00 AM,20:07,6,TUESDAY  ,US 00040 NATIONAL HWY,MD 00658 VOCKE RD,0.5,W,Not Applicable,1,Allegany,2,YES,NO,VEH,OTHER-COLLISION
1251027686,Frederick,07/31/2012 12:00:00 AM,23:07,6,TUESDAY  ,CO 00482 Fountain Rock Rd,MD 00194 Woodsboro Pike,10,W,Not Applicable,10,Frederick,1,YES,NO,FIXED OBJ,OTHER-COLLISION
